City,AccentCity,ProvinceName,Latitude,Longitude,ProvinceID
langberg,Langberg,Northern Cape,-30.583333,17.633333,8
leeu bos,Leeu Bos,Northern Cape,-26.70903,20.113796,8
leeukloof,Leeukloof,Northern Cape,-30.916667,21.1,8
lekkersing,Lekkersing,Northern Cape,-29.003227,17.09322,8
lekkersing school,Lekkersing School,Northern Cape,-29.003227,17.09322,8
lek-lek,Lek-Lek,Northern Cape,-27.360592,23.967875,8
leliefontein,Leliefontein,Northern Cape,-30.314656,18.082778,8
lepelfontein,Lepelfontein,Northern Cape,-31.05,17.833333,8
lime acres,Lime Acres,Northern Cape,-28.361965,23.469919,8
limestone kraal,Limestone Kraal,Northern Cape,-28.4,24.066667,8
limewell,Limewell,Northern Cape,-28.840727,22.506137,8
location,Location,Northern Cape,-29.333333,21.15,8
loeriesfontein,Loeriesfontein,Northern Cape,-30.953935,19.443363,8
lohatla,Lohatla,Northern Cape,-28.05,23.05,8
lohatlha,Lohatlha,Northern Cape,-28.05,23.05,8
longlands,Longlands,Northern Cape,-28.458502,24.349902,8
lothakane,Lothakane,Northern Cape,-27.833333,23.183333,8
louisvale,Louisvale,Northern Cape,-28.577898,21.197211,8
louretha,Louretha,Northern Cape,-29.789781,22.416093,8
louwbos coloured settlement,Louwbos Coloured Settlement,Northern Cape,-26.70903,20.113796,8
louwbosch coloured settlement,Louwbosch Coloured Settlement,Northern Cape,-26.70903,20.113796,8
louwsrust,Louwsrust,Northern Cape,-29.852887,21.007923,8
lovedale,Lovedale,Northern Cape,-29.213575,22.140518,8
lower dikgatlhong,Lower Dikgatlhong,Northern Cape,-27.104064,22.936469,8
lower dikgatlon,Lower Dikgatlon,Northern Cape,-27.104064,22.936469,8
loxton,Loxton,Northern Cape,-31.477644,22.352318,8
loxtonvale,Loxtonvale,Northern Cape,-28.709883,20.879537,8
lupanie,Lupanie,Northern Cape,-28.045961,22.654739,8
lupapazi,Lupapazi,Northern Cape,-32.25,20.75,8
lushof,Lushof,Northern Cape,-29.795391,21.167344,8
lutzburg,Lutzburg,Northern Cape,-28.744617,20.631881,8
maansrus,Maansrus,Northern Cape,-29.747045,21.242838,8
majeng,Majeng,Northern Cape,-28.141788,24.609726,8
malanswil,Malanswil,Northern Cape,-29.883354,21.215869,8
malherbe,Malherbe,Northern Cape,-27.297132,22.089419,8
maltrap,Maltrap,Northern Cape,-30.039108,21.928047,8
mancorp mine,Mancorp Mine,Northern Cape,-28.3,23.016667,8
mantshilibeni,Mantshilibeni,Northern Cape,-32.166667,20.833333,8
marchand,Marchand,Northern Cape,-28.731358,20.502654,8
maremane,Maremane,Northern Cape,-28.016667,23.1,8
marlo,Marlo,Northern Cape,-30.348324,22.338674,8
marydale,Marydale,Northern Cape,-29.407391,22.10654,8
mary's rust,Mary's Rust,Northern Cape,-29.231808,21.000456,8
matjieskloof,Matjieskloof,Northern Cape,-29.670535,17.866761,8
matlakeng,Matlakeng,Northern Cape,-27.977358,23.127253,8
matsap,Matsap,Northern Cape,-28.716667,22.716667,8
matzap,Matzap,Northern Cape,-28.716667,22.716667,8
mayeng,Mayeng,Northern Cape,-28.141788,24.609726,8
melkboom,Melkboom,Northern Cape,-29.011787,21.055539,8
melkrivier,Melkrivier,Northern Cape,-29.843304,17.928515,8
melkstort,Melkstort,Northern Cape,-28.933333,22.466667,8
meltonwold,Meltonwold,Northern Cape,-31.457279,22.753231,8
meltonwold estate,Meltonwold Estate,Northern Cape,-31.457279,22.753231,8
merino,Merino,Northern Cape,-29.838884,21.764926,8
merino dale,Merino Dale,Northern Cape,-28.566667,23.916667,8
merriman,Merriman,Northern Cape,-31.215812,23.61143,8
meruche,Meruche,Northern Cape,-28.516667,23.266667,8
merwelaagte,Merwelaagte,Northern Cape,-29.630385,21.938961,8
middel,Middel,Northern Cape,-29.283333,22.383333,8
middel koegas,Middel Koegas,Northern Cape,-29.287761,22.387855,8
middelerf,Middelerf,Northern Cape,-29.16102,21.516321,8
middelfontein,Middelfontein,Northern Cape,-30.965316,22.23386,8
middelfourieskolk,Middelfourieskolk,Northern Cape,-30.179789,22.207486,8
mier,Mier,Northern Cape,-26.742615,20.028945,8
modderfontein,Modderfontein,Northern Cape,-28.808932,17.197388,8
mokala,Mokala,Northern Cape,-28.083333,22.766667,8
mon repos,Mon Repos,Northern Cape,-28.95,24.65,8
mooipan,Mooipan,Northern Cape,-28.966667,22.816667,8
mooirivier,Mooirivier,Northern Cape,-26.875312,20.092631,8
moolmansdam,Moolmansdam,Northern Cape,-29.078634,21.660445,8
moreson,Môreson,Northern Cape,-29.950487,21.510784,8
morrels puts,Morrels Puts,Northern Cape,-29.433333,21.716667,8
mount rupert,Mount Rupert,Northern Cape,-28.167481,24.471483,8
mountain view,Mountain View,Northern Cape,-29.125333,22.071181,8
murasie,Murasie,Northern Cape,-29.75,21.583333,8
naauwpoort,Naauwpoort,Northern Cape,-31.187355,24.94991,8
nababeep,Nababeep,Northern Cape,-29.591692,17.786231,8
nababiep,Nababiep,Northern Cape,-29.591692,17.786231,8
nabaiep,Nabaiep,Northern Cape,-29.591692,17.786231,8
namaroep,Namaroep,Northern Cape,-30.35,17.9,8
narap,Narap,Northern Cape,-29.566667,17.916667,8
naries,Naries,Northern Cape,-30.6,18.016667,8
narrap,Narrap,Northern Cape,-29.566667,17.916667,8
neilersdrif,Neilersdrif,Northern Cape,-28.744931,20.985372,8
neilersdrift,Neilersdrift,Northern Cape,-28.744931,20.985372,8
neus,Neus,Northern Cape,-28.783333,20.733333,8
newlands,Newlands,Northern Cape,-30.969397,22.113529,8
niekerhshoop,Niekerhshoop,Northern Cape,-29.327423,22.836672,8
niekerks,Niekerks,Northern Cape,-28.466667,24.35,8
niekerkshoop,Niekerkshoop,Northern Cape,-29.327423,22.836672,8
niekerkshope,Niekerkshope,Northern Cape,-29.327423,22.836672,8
nietemin,Nietemin,Northern Cape,-30.36337,21.896113,8
nieuwefontein,Nieuwefontein,Northern Cape,-30.962284,17.836296,8
nieuwepos,Nieuwepos,Northern Cape,-30.284104,20.396902,8
nieuwoudtville,Nieuwoudtville,Northern Cape,-31.376558,19.112203,8
nigramoep,Nigramoep,Northern Cape,-29.532494,17.586394,8
noenieput,Noenieput,Northern Cape,-27.510299,20.139059,8
noenies puts,Noenies Puts,Northern Cape,-27.510299,20.139059,8
nokanna,Nokanna,Northern Cape,-28.193667,22.500258,8
norakei,Norakei,Northern Cape,-27.877886,20.921336,8
norokei,Norokei,Northern Cape,-27.877886,20.921336,8
norvalspont,Norvalspont,Northern Cape,-30.631331,25.454342,8
noupoort,Noupoort,Northern Cape,-31.187355,24.94991,8
n'rougas noord,N'Rougas Noord,Northern Cape,-29.076462,21.086183,8
ntshatshongo,Ntshatshongo,Northern Cape,-32.216667,20.666667,8
nuwebegin,Nuwebegin,Northern Cape,-30.7848,21.708867,8
nuwedam,Nuwedam,Northern Cape,-30.516667,21.933333,8
nuwefontein,Nuwefontein,Northern Cape,-30.962284,17.836296,8
nuwerus,Nuwerus,Northern Cape,-30.082221,21.117603,8
nuwevlei,Nuwevlei,Northern Cape,-29.235228,22.431754,8
o'grabie west,O'Grabie West,Northern Cape,-30.583333,19.933333,8
okiep,Okiep,Northern Cape,-29.594345,17.881633,8
olie rivier,Olie Rivier,Northern Cape,-28.919242,23.972218,8
olifantshoek,Olifantshoek,Northern Cape,-27.94261,22.736214,8
onderste doornknie,Onderste Doornknie,Northern Cape,-29.416667,20.366667,8
ongedad,Ongedad,Northern Cape,-27.18523,22.255783,8
onseepkans,Onseepkans,Northern Cape,-28.739595,19.302578,8
onverwags,Onverwags,Northern Cape,-30.825446,21.512363,8
o'okiep,O'Okiep,Northern Cape,-29.594345,17.881633,8
orania,Orania,Northern Cape,-29.813814,24.412051,8
oranjevallei,Oranjevallei,Northern Cape,-28.537314,21.171363,8
osbak,Osbak,Northern Cape,-30.633333,18.016667,8
ou opdam,Ou Opdam,Northern Cape,-29.140414,20.330508,8
papkuil,Papkuil,Northern Cape,-28.479096,23.67318,8
pappa raas,Pappa Raas,Northern Cape,-30.537567,21.651223,8
patryspan,Patryspan,Northern Cape,-29.477295,21.817807,8
paulshoek,Paulshoek,Northern Cape,-30.365706,18.255815,8
pelindaba,Pelindaba,Northern Cape,-29.05,24.583333,8
pella,Pella,Northern Cape,-29.029363,19.155279,8
pella mission,Pella Mission,Northern Cape,-29.029363,19.155279,8
petersburg,Petersburg,Northern Cape,-27.5,23.3,8
petersus,Petersus,Northern Cape,-30.199231,21.464906,8
petrusville,Petrusville,Northern Cape,-30.081133,24.659305,8
philipstown,Philipstown,Northern Cape,-30.437325,24.472611,8
pierings,Pierings,Northern Cape,-30.073675,21.312023,8
pieserton house,Pieserton House,Northern Cape,-28.55,23.283333,8
plaathoek,Plaathoek,Northern Cape,-29.666667,17.566667,8
plaatjesdam,Plaatjesdam,Northern Cape,-28.711761,22.582904,8
plaatjiesdam,Plaatjiesdam,Northern Cape,-28.711761,22.582904,8
platdam,Platdam,Northern Cape,-30.883333,21.6,8
platsambok,Platsambok,Northern Cape,-30.00013,22.452196,8
plooysberg,Plooysberg,Northern Cape,-29.028001,24.238284,8
plooysburg,Plooysburg,Northern Cape,-29.028001,24.238284,8
pniel estates,Pniel Estates,Northern Cape,-28.583333,24.383333,8
pniel mission,Pniel Mission,Northern Cape,-28.583333,24.433333,8
pofadder,Pofadder,Northern Cape,-29.128299,19.394915,8
poljaspoort,Poljaspoort,Northern Cape,-29.140253,22.376778,8
poortjie,Poortjie,Northern Cape,-29.737202,22.315689,8
popolis,Popolis,Northern Cape,-31.003582,25.506537,8
port nolloth,Port Nolloth,Northern Cape,-29.251883,16.869698,8
postmasburg,Postmasburg,Northern Cape,-28.33392,23.065407,8
potfontein,Potfontein,Northern Cape,-30.204114,24.108881,8
prieska,Prieska,Northern Cape,-29.664088,22.747421,8
putsies,Putsies,Northern Cape,-28.866667,20.433333,8
putsies b,Putsies B,Northern Cape,-29.498166,21.322403,8
putsonderwater,Putsonderwater,Northern Cape,-29.231216,21.885503,8
putzonderwater,Putzonderwater,Northern Cape,-29.231216,21.885503,8
reitfontein,Reitfontein,Northern Cape,-28.083333,23.25,8
remount camp,Remount Camp,Northern Cape,-28.7,24.716667,8
remount depot,Remount Depot,Northern Cape,-28.7,24.716667,8
reneen,Reneen,Northern Cape,-32.113114,19.510272,8
rensville,Rensville,Northern Cape,-27.45,23.45,8
request,Request,Northern Cape,-30.55,22.466667,8
reservoir,Reservoir,Northern Cape,-28.633333,24.6,8
richmond,Richmond,Northern Cape,-31.41345,23.945169,8
ridgewater,Ridgewater,Northern Cape,-29.837046,22.04641,8
riemvasmaak,Riemvasmaak,Northern Cape,-28.449387,20.306819,8
rietbergmyn,Rietbergmyn,Northern Cape,-29.473686,17.880866,8
rietfontein,Rietfontein,Northern Cape,-26.742615,20.028945,8
rietgat,Rietgat,Northern Cape,-27.391644,23.99903,8
rietkloof,Rietkloof,Northern Cape,-28.575803,22.51005,8
ritchie,Ritchie,Northern Cape,-29.038006,24.60278,8
riverton,Riverton,Northern Cape,-28.51854,24.698494,8
rivierplaas,Rivierplaas,Northern Cape,-30.780466,21.487042,8
ronald's vlei,Ronald's Vlei,Northern Cape,-28.78916,24.756883,8
rooidam,Rooidam,Northern Cape,-29.121606,22.348528,8
rooifontein,Rooifontein,Northern Cape,-30.065578,18.260138,8
rooikoenap,Rooikoenap,Northern Cape,-28.916667,19.8,8
rooikoppies,Rooikoppies,Northern Cape,-28.830952,23.472472,8
rooilyf,Rooilyf,Northern Cape,-28.816667,21.833333,8
rooipan,Rooipan,Northern Cape,-28.777517,24.343887,8
rooipunt,Rooipunt,Northern Cape,-29.6,20.933333,8
rooiputs,Rooiputs,Northern Cape,-28.067166,20.945651,8
rooivlei,Rooivlei,Northern Cape,-28.816667,21.833333,8
rooivloer,Rooivloer,Northern Cape,-28.2,20.483333,8
rooiwal suid,Rooiwal Suid,Northern Cape,-28.703301,17.585484,8
rosedale,Rosedale,Northern Cape,-30.06091,22.132974,8
ruimte,Ruimte,Northern Cape,-30.775844,21.850972,8
rusten,Rusten,Northern Cape,-27.595396,22.474936,8
rykheersputs,Rykheersputs,Northern Cape,-27.942511,20.081199,8
saaipoort,Saaipoort,Northern Cape,-30.848179,22.097612,8
saalspan,Saalspan,Northern Cape,-29.860331,21.940883,8
sabiesies,Sabiesies,Northern Cape,-28.733333,17.166667,8
sak river,Sak River,Northern Cape,-30.883333,20.433333,8
sakrivier,Sakrivier,Northern Cape,-30.883333,20.433333,8
salsola,Salsola,Northern Cape,-29.647809,22.090122,8
sandfontein,Sandfontein,Northern Cape,-28.983333,18.933333,8
sandkoppie hut,Sandkoppie Hut,Northern Cape,-29.833333,20.3,8
saulstraat,Saulstraat,Northern Cape,-26.995094,20.078028,8
schepkolk,Schepkolk,Northern Cape,-26.809305,20.138393,8
schmidts drift,Schmidts Drift,Northern Cape,-28.705635,24.066838,8
schmidtsdrif,Schmidtsdrif,Northern Cape,-28.705635,24.066838,8
schulpfontein,Schulpfontein,Northern Cape,-30.1,17.183333,8
sculpfontein,Sculpfontein,Northern Cape,-30.1,17.183333,8
seekoebaard annex,Seekoebaard Annex,Northern Cape,-29.162579,22.14705,8
seekoebaard no. 2,Seekoebaard No. 2,Northern Cape,-29.110983,22.21178,8
seekoebaard number two,Seekoebaard Number Two,Northern Cape,-29.110983,22.21178,8
seekoeibaardsnek,Seekoeibaardsnek,Northern Cape,-28.983333,22.3,8
ses brugge,Ses Brugge,Northern Cape,-28.542937,21.167336,8
shippard,Shippard,Northern Cape,-28.016667,23.1,8
sidi barrani,Sidi Barrani,Northern Cape,-29.443473,21.417616,8
sidney on vaal,Sidney on Vaal,Northern Cape,-28.444544,24.315832,8
sishen,Sishen,Northern Cape,-27.783333,22.983333,8
skeerhok,Skeerhok,Northern Cape,-29.068215,21.413348,8
skeerwater,Skeerwater,Northern Cape,-27.693349,22.367795,8
skerpioenkolk,Skerpioenkolk,Northern Cape,-30.033333,20.233333,8
skerpioenpunt,Skerpioenpunt,Northern Cape,-28.878104,22.083103,8
skerploenpunt,Skerploenpunt,Northern Cape,-28.878104,22.083103,8
skietfontein,Skietfontein,Northern Cape,-30.963422,22.097055,8
skulpfontein,Skulpfontein,Northern Cape,-30.1,17.183333,8
smith's mine,Smith's Mine,Northern Cape,-28.25,24.516667,8
smits kraal,Smits Kraal,Northern Cape,-28.65,22.8,8
soebatsfontein,Soebatsfontein,Northern Cape,-30.118482,17.592344,8
sommas,Sommas,Northern Cape,-30.166667,17.233333,8
somnaas,Somnaas,Northern Cape,-30.166667,17.233333,8
sonderpan-oos,Sonderpan-Oos,Northern Cape,-29.151098,21.877676,8
sonderwaterkraal,Sonderwaterkraal,Northern Cape,-31.864663,19.072308,8
sonop veepos,Sonop Veepos,Northern Cape,-29.720666,21.625969,8
sonstraal,Sonstraal,Northern Cape,-27.12138,22.464318,8
soutputs,Soutputs,Northern Cape,-29.011955,22.235096,8
soutrivier,Soutrivier,Northern Cape,-29.416667,20.25,8
speelmanshoek,Speelmanshoek,Northern Cape,-30.461481,17.911396,8
spesbona,Spesbona,Northern Cape,-29.782808,21.771269,8
spitzkop,Spitzkop,Northern Cape,-28.167481,24.471483,8
springbok,Springbok,Northern Cape,-29.664336,17.886495,8
springbok fontein,Springbok Fontein,Northern Cape,-29.664336,17.886495,8
steinkopf,Steinkopf,Northern Cape,-29.262954,17.733405,8
sternham,Sternham,Northern Cape,-28.895309,21.983782,8
stiebeuelvlei,Stiebeuelvlei,Northern Cape,-30.416667,20.95,8
stillerus,Stillerus,Northern Cape,-29.054977,21.995577,8
stilstaan-en-afspring,Stilstaan-en-Afspring,Northern Cape,-29.791615,21.025481,8
stilverwag,Stilverwag,Northern Cape,-29.787053,21.975256,8
stink puts,Stink Puts,Northern Cape,-30.266667,20.183333,8
stinkbrak,Stinkbrak,Northern Cape,-30.157294,22.055812,8
stinkfontein,Stinkfontein,Northern Cape,-28.823496,17.254173,8
stofbakkies,Stofbakkies,Northern Cape,-29.666667,19.2,8
strandfontein,Strandfontein,Northern Cape,-30.966667,17.666667,8
straussburg,Straussburg,Northern Cape,-28.4381,21.332139,8
struishoek,Struishoek,Northern Cape,-28.845035,17.262103,8
strydenburg,Strydenburg,Northern Cape,-29.94313,23.676003,8
stuurmanspoort,Stuurmanspoort,Northern Cape,-30.763773,21.990811,8
subridge,Subridge,Northern Cape,-28.959166,22.515555,8
suikersteek,Suikersteek,Northern Cape,-28.366667,20.166667,8
sukses,Sukses,Northern Cape,-30.545989,21.693993,8
sultanaoord,Sultanaoord,Northern Cape,-28.416139,21.458677,8
sutherland,Sutherland,Northern Cape,-32.394349,20.661067,8
sutton,Sutton,Northern Cape,-27.431929,22.823837,8
swaardraai,Swaardraai,Northern Cape,-28.65,20.466667,8
swartbaadjie,Swartbaadjie,Northern Cape,-30.87745,22.161067,8
swartbaken,Swartbaken,Northern Cape,-29.53267,21.351172,8
swartkop,Swartkop,Northern Cape,-29.95,17.216667,8
swartkoppies,Swartkoppies,Northern Cape,-28.45,22.966667,8
swartkopspan,Swartkopspan,Northern Cape,-29.3188,22.141085,8
swartmodder,Swartmodder,Northern Cape,-28.027398,20.552269,8
swartoup,Swartoup,Northern Cape,-28.961388,19.456754,8
sydney on vaal,Sydney on Vaal,Northern Cape,-28.444544,24.315832,8
syoney-on-vaal,Syoney-on-Vaal,Northern Cape,-28.444544,24.315832,8
tarka se kop,Tarka se Kop,Northern Cape,-29.625471,21.679036,8
teebus,Teebus,Northern Cape,-31.366667,24.683333,8
the bend,The Bend,Northern Cape,-28.6,24.566667,8
the bend store,The Bend Store,Northern Cape,-28.6,24.566667,8
the van wyks vlei settlement plan,The Van Wyks Vlei Settlement Plan,Northern Cape,-30.3,21.833333,8
theronsville,Theronsville,Northern Cape,-29.128299,19.394915,8
tierputs,Tierputs,Northern Cape,-30.941575,21.837202,8
tipperary,Tipperary,Northern Cape,-27.866667,23.85,8
titiespan,Titiespan,Northern Cape,-29.440317,21.837983,8
toekoms,Toekoms,Northern Cape,-30.11162,21.933647,8
trooilapspan,Trooilapspan,Northern Cape,-28.633333,21.516667,8
tweeloop,Tweeloop,Northern Cape,-29.736982,17.441724,8
uithou,Uithou,Northern Cape,-27.666667,21.966667,8
uitkoms,Uitkoms,Northern Cape,-29.235808,22.480694,8
uitkyk,Uitkyk,Northern Cape,-29.958112,20.15181,8
uitsig,Uitsig,Northern Cape,-29.250802,20.76843,8
uitsoek,Uitsoek,Northern Cape,-27.416667,21.683333,8
uitvlug,Uitvlug,Northern Cape,-29.469169,22.244443,8
uitzicht,Uitzicht,Northern Cape,-29.250802,20.76843,8
ulco,Ulco,Northern Cape,-28.316667,24.216667,8
ulyate,Ulyate,Northern Cape,-27.883333,22.183333,8
upington,Upington,Northern Cape,-28.447758,21.256121,8
upper gong-gong,Upper Gong-Gong,Northern Cape,-28.490848,24.414937,8
vaal koppies,Vaal Koppies,Northern Cape,-28.533333,21.35,8
vaalpunt,Vaalpunt,Northern Cape,-30.29712,21.429944,8
vaalput,vaalput,Northern Cape,-30.033333,21.783333,8
vaalputs,Vaalputs,Northern Cape,-29.3,21.366667,8
vaderlandspan,Vaderlandspan,Northern Cape,-29.837652,21.100471,8
valspan,Valspan,Northern Cape,-27.915503,24.813784,8
van der spuy,Van der Spuy,Northern Cape,-27.983333,22.283333,8
van rooi's vlei,Van Rooi's Vlei,Northern Cape,-27.783333,20.133333,8
van wyksvlei,Van Wyksvlei,Northern Cape,-30.35101,21.82498,8
van wyksvlei settlements,Van Wyksvlei Settlements,Northern Cape,-30.3,21.833333,8
van zylsrus,Van Zylsrus,Northern Cape,-26.878326,22.052295,8
van zylsrust,Van Zylsrust,Northern Cape,-26.878326,22.052295,8
vanderkloof,Vanderkloof,Northern Cape,-30.001575,24.746396,8
varsput,Varsput,Northern Cape,-29.290101,21.366538,8
veepos,Veepos,Northern Cape,-29.033333,22.466667,8
veertien strome,Veertien Strome,Northern Cape,-28.066667,24.883333,8
veggat,Veggat,Northern Cape,-29.6,17.483333,8
vendors puts,Vendors Puts,Northern Cape,-30.05,20.433333,8
verdors puts,Verdors Puts,Northern Cape,-30.05,20.433333,8
vergaderplek,Vergaderplek,Northern Cape,-27.883333,24.316667,8
vergenoeg,Vergenoeg,Northern Cape,-28.316667,23.066667,8
vermeulensput,Vermeulensput,Northern Cape,-30.078693,21.496199,8
verneukpan,Verneukpan,Northern Cape,-30.133333,21.066667,8
verschep,Verschep,Northern Cape,-29.116667,21.216667,8
victoria west,Victoria West,Northern Cape,-31.403639,23.114609,8
victoria-wes,Victoria-Wes,Northern Cape,-31.403639,23.114609,8
vioolsdrif,Vioolsdrif,Northern Cape,-28.76872,17.623791,8
vioolsdrift,Vioolsdrift,Northern Cape,-28.76872,17.623791,8
visagiesfontein,Visagiesfontein,Northern Cape,-28.8,16.65,8
vivierspan,Vivierspan,Northern Cape,-29.979554,21.947343,8
vleiplaas,Vleiplaas,Northern Cape,-30.160221,21.919223,8
vliegpan,Vliegpan,Northern Cape,-30.15,21.933333,8
vollgraaffsig,Vollgraaffsig,Northern Cape,-28.728624,21.836885,8
vollop,Vollop,Northern Cape,-28.903416,22.433434,8
volminksvlei,Volminksvlei,Northern Cape,-30.483333,21.15,8
volop,Volop,Northern Cape,-28.903416,22.433434,8
voorspoed,Voorspoed,Northern Cape,-29.719917,21.225137,8
vosberg,Vosberg,Northern Cape,-30.574357,22.878699,8
vosburg,Vosburg,Northern Cape,-30.574357,22.878699,8
vredelus,Vredelus,Northern Cape,-30.249298,21.980657,8
vriesklip,Vriesklip,Northern Cape,-29.377765,17.940099,8
waldecks,Waldecks,Northern Cape,-28.476171,24.401432,8
waldecks plant,Waldecks Plant,Northern Cape,-28.476171,24.401432,8
waliekraai,Waliekraai,Northern Cape,-30.389763,17.506859,8
wallekraal,Wallekraal,Northern Cape,-30.389763,17.506859,8
warrenton,Warrenton,Northern Cape,-28.113955,24.847526,8
waterval,Waterval,Northern Cape,-29.120594,22.197157,8
welgelegen,Welgelegen,Northern Cape,-28.933333,21.2,8
weltevrede,Weltevrede,Northern Cape,-30.603731,21.150307,8
werda,Werda,Northern Cape,-29.884487,21.777981,8
westerberg,Westerberg,Northern Cape,-29.326749,22.346469,8
westerburg,Westerburg,Northern Cape,-29.35,21.35,8
whyenbah,Whyenbah,Northern Cape,-27.409385,22.482647,8
wielkolk laagte,Wielkolk Laagte,Northern Cape,-30.933333,20.933333,8
wilgenhoutsdrif,Wilgenhoutsdrif,Northern Cape,-28.52072,21.73462,8
williston,Williston,Northern Cape,-31.340484,20.915437,8
wilmae,Wilmae,Northern Cape,-28.403035,24.271785,8
wilput,Wilput,Northern Cape,-30.55,23.216667,8
windsorton,Windsorton,Northern Cape,-28.333333,24.716667,8
windsorton dorp,Windsorton Dorp,Northern Cape,-28.333333,24.716667,8
windsorton road,Windsorton Road,Northern Cape,-28.34646,24.822117,8
windsorton road station,Windsorton Road Station,Northern Cape,-28.34646,24.822117,8
windsorton village,Windsorton Village,Northern Cape,-28.333333,24.716667,8
windsortonweg,Windsortonweg,Northern Cape,-28.34646,24.822117,8
windsortonwegstasie,Windsortonwegstasie,Northern Cape,-28.34646,24.822117,8
winton,Winton,Northern Cape,-27.499538,22.627431,8
witdam,Witdam,Northern Cape,-30.14121,21.969138,8
witdorp,Witdorp,Northern Cape,-29.066667,21.133333,8
witdrop,Witdrop,Northern Cape,-29.00818,21.287032,8
witfontein,Witfontein,Northern Cape,-29.622163,22.425673,8
witkalk,Witkalk,Northern Cape,-30.06371,21.117829,8
witkoppies,Witkoppies,Northern Cape,-29.599924,21.405542,8
witput,Witput,Northern Cape,-30.829395,21.975264,8
witputs,Witputs,Northern Cape,-28.05,24.4,8
wittedorp,Wittedorp,Northern Cape,-29.534451,17.944005,8
wolfberg,Wolfberg,Northern Cape,-29.4,17.516667,8
ysterdoring,Ysterdoring,Northern Cape,-29.866523,21.195513,8
zandbergshoop,Zandbergshoop,Northern Cape,-29.616564,21.104566,8
zandvlei,Zandvlei,Northern Cape,-30.63181,21.981082,8
zirkie,Zirkie,Northern Cape,-28.95,22.816667,8
zoetap,Zoetap,Northern Cape,-28.772375,20.641862,8
zonderhule south,Zonderhule South,Northern Cape,-29.666667,20.916667,8
zwaar draai,Zwaar Draai,Northern Cape,-28.65,20.466667,8
zwartmodder,Zwartmodder,Northern Cape,-28.027398,20.552269,8
zwartwater,Zwartwater,Northern Cape,-28.483333,16.75,8
aan de doorns,Aan de Doorns,Western Cape,-33.698318,19.490467,11
aangenaam,Aangenaam,Western Cape,-33.492997,22.650004,11
aasfontein,Aasfontein,Western Cape,-34.7654,19.856122,11
agulhas,Agulhas,Western Cape,-34.822297,20.017338,11
albertina,Albertina,Western Cape,-34.205435,21.580006,11
albertinia,Albertinia,Western Cape,-34.205435,21.580006,11
albertiniahotel,Albertiniahotel,Western Cape,-34.205435,21.580006,11
alfalfa,Alfalfa,Western Cape,-33.773316,19.538367,11
alphen,Alphen,Western Cape,-34.012377,18.446184,11
alphen bridge,Alphen Bridge,Western Cape,-34.012377,18.446184,11
alphenbrug,Alphenbrug,Western Cape,-34.012377,18.446184,11
amalienstein,Amalienstein,Western Cape,-33.484295,21.459799,11
an-de-waterkant,An-de-Waterkant,Western Cape,-34.046717,18.362051,11
angora,Angora,Western Cape,-33.958594,20.057152,11
anysberg,Anysberg,Western Cape,-33.516667,20.766667,11
aprilskraal,Aprilskraal,Western Cape,-34.138235,19.065688,11
arniston,Arniston,Western Cape,-34.667389,20.230861,11
ashton,Ashton,Western Cape,-33.83136,20.055945,11
askraal,Askraal,Western Cape,-34.133333,20.866667,11
athlone,Athlone,Western Cape,-33.96722,18.50214,11
atlantis,Atlantis,Western Cape,-33.56668,18.483348,11
aurora,Aurora,Western Cape,-32.705958,18.485135,11
avontuur,Avontuur,Western Cape,-33.728234,23.169481,11
baardscheerderbosch,Baardscheerderbosch,Western Cape,-34.587747,19.570318,11
baardscheerdersbosch,Baardscheerdersbosch,Western Cape,-34.587747,19.570318,11
baardskeerderbos,Baardskeerderbos,Western Cape,-34.587747,19.570318,11
baardskeerdersbos,Baardskeerdersbos,Western Cape,-34.587747,19.570318,11
bailey's cottage,Bailey's Cottage,Western Cape,-34.112165,18.466128,11
bain's kloof,Bain's Kloof,Western Cape,-33.616667,19.1,11
bakklysdrift,Bakklysdrift,Western Cape,-34.096222,20.502249,11
bakoven,Bakoven,Western Cape,-33.960449,18.381672,11
balmoral,Balmoral,Western Cape,-33.925948,22.953806,11
banghoek,Banghoek,Western Cape,-33.916667,18.916667,11
banhoek,Banhoek,Western Cape,-33.916667,18.916667,11
bantry bay,Bantry Bay,Western Cape,-33.927953,18.382592,11
barandas,Barandas,Western Cape,-33.466667,23.033333,11
barrington,Barrington,Western Cape,-33.912179,22.864616,11
barrydale,Barrydale,Western Cape,-33.905296,20.724389,11
baviaanshoek,Baviaanshoek,Western Cape,-33.138305,19.657578,11
bayview,Bayview,Western Cape,-34.137695,22.107996,11
beacon island estate,Beacon Island Estate,Western Cape,-34.069754,23.368831,11
beaufort west,Beaufort West,Western Cape,-32.356708,22.582947,11
beaufort-wes,Beaufort-Wes,Western Cape,-32.356708,22.582947,11
belhar,Belhar,Western Cape,-33.944813,18.627009,11
bella vista,Bella Vista,Western Cape,-33.329444,19.31789,11
belle ombre,Belle Ombre,Western Cape,-34.011831,18.429646,11
bellville,Bellville,Western Cape,-33.900219,18.628468,11
bellville south,Bellville South,Western Cape,-33.920011,18.642819,11
belthorn,Belthorn,Western Cape,-33.98048,18.512442,11
berea,Berea,Western Cape,-34.044724,19.518787,11
bereaville,Bereaville,Western Cape,-34.044724,19.518787,11
